id,title,year,taglines
4314792,"Sigma Die!",2007,"Summer has started. Classes are done. Time for these girls to have KILLER fun.,Class DECEASED,The few. The privileged. The DEAD.,The legend of Zeta House continues!"
4314837,"Sign My Snarling Movie: 25 Years of the Bobs",2007,"How can a band thrive for 25 years and build a worldwide audience with no major label support, no hit records, and no instruments?"
4315018,"Significant Other",2007,"What does a guy have to do to get a little attention?"
4315145,"Signs of Undoing",2007,"your memories are your own"
4315587,"Silence of Mind",2005,"When your past comes back to haunt you...And life becomes the nightmare...How do you define reality in an unstable world?,When your past comes back to haunt you, and life becomes the nightmare...how do you define reality in an unstable world?"
4315913,"Silent Hill",2006,"Enjoy your stay.,The game is on.,Welcome to Silent Hill,The silence will be broken,Not so silent anymore,Once you enter Silent Hill, there is no turning back.,Welcome to Hell,Some towns should never be entered.,Welcome to paradise...,Population. ZERO,We've been expecting you."
4316109,"Silent Partner",2005,"Nowhere to run! Nowhere to hide!,Who Can You Trust ? Nobody."
4316267,"Silent Treatment",2007,"I love you, but that doesn't mean I have to like you"
4316432,"Silicon Valley",2005,"Who said crime doesn't pay?"
4316464,Silk,2007,"Love knows no borders,Come back, or I shall die.,Each step away from her... brings him closer."
4316761,"Silver City",2004,"Corruption Run Deeps,Vote Richard Pilager.,The Best Government Money Can Buy.,PILAGER,Vote Richard Pilager. The Best Government Money Can Buy.,Vote early. Vote often.,Vote Pilager '04.,Campaigning in theatres."
4316827,"Silver Man",2003,"Nerves Of Steel. Heart Of Gold."
4316838,"Silver Night",2005,"This is our night, Silver Night!"
4316882,"Silver Spurs",2007,"Beautiful Minds In The Wild West"
4316930,"Silver Wings & Civil Rights: The Fight to Fly",2004,"They fought an enemy overseas and an enemy at home. They were the Tuskegee Airmen."
4317329,"Simon Says",2006,"You forgot to say..... SIMON SAYS"
4317599,"Simple Revenge",2004,"Nothing is what it seems."
4317702,"Simply Fobulous",2005,"Meet the world's first mail-order husband, and the family whose lives he'll change forever"
4317867,Sin,2003,"Never Forgive. Never Forget."
4317908,"Sin City",2005,"Hell of a way to end a partnership.,Walk down the right back alley in Sin City and you can find anything.,She smells like angels ought to smell.,Skinny little Nancy Callahan. She grew up. She filled out.,You're gonna love this, baby.,Do I take this cop down and risk it all?,There is no justice without sin.,Deadly little Miho"
4318168,"Sin's Kitchen",2004,"Where the dark heart of man comes to burn."
4318989,"Single and Dealing with It",2003,"Are men really like this?"
4319387,Sinkhole,2004,"It's a long way down."
4319429,Sinner,2007,"Forgive us our trespasses"
4319470,Sinners,2007,"Have you ever felt the devil?"
4319626,"Sins of the Father",2004,"One man will stop at nothing to find the truth. Another fights to live long enough to tell his story. Their destinies lie in the shadow of the Black Rose Killer.,Some secrets should just stay buried."
4320016,"Sir! No Sir!",2005,"If You Ever Wanted To End A War...,The Suppressed Story Of The GI Movement To End The Vietnam War"
4320071,Siren,2006,"""Dreams are only lost when we let them go. Storm Fagan, 36, suburban wife and mother, wants to revive her dream of becoming a rock star. And, she only has the rest of the world telling her she can't do it."",""Storm Fagan, suburban wife and mother, has the perfect life. So, why would she want to risk it to be a rock singer? Because, some dreams never die."",She was going to be ""the next big thing"" when she was 18 - But she took a 20 year detour for love and family. Mid-life crisis hits her like a ton of bricks when she is faced with an empty nest. She sheds her inhibitions and 35 pounds, risking everything to make her life long rock and roll dream a reality....,Its better to hold on to your dreams, than to have your dreams on hold.,Are you living your dreams, or just living?"
4320618,"Sister Sarah's Sky",2005,"A 14-year-old closet Commie from a conservative Connecticut family spends the summer in California with her Bohemian aunt, uncle, and their eccentric artist friends."
4320656,"Sister's Keeper",2007,"Secrets Kill"
4320946,"Sita, a Girl from Jambu",2006,"A group of Nepalese girls use street theater to raise awareness about child sex trafficking in their rural community."
4321235,Six,2007,"A dying mercenary gets entangled in a kidnapping ring."
4321283,"Six Characters in Search of America",2004,"It's a political party!"
4321313,"Six Days in the Life of Mims",2004,"Are you ready for the rapture?"
4322096,Skarecrow,2004,"This season he takes his final bounty,A curse never dies"
4322176,"Skateboarding Explained: The Instructional DVD",2007,"Learn to Skateboard and Improve Quickly!"
4322582,"Sketching the Portrait with Casey Baugh",2006,"Number one in a Series of Advanced Charcoal Demonstrations,Number One in a Series of Advanced Charcoal Demonstrations"
4322720,"Skid Marks",2007,"A hardcore comedy about softcore medics."
4322803,"Skills Like This",2007,"Everybody Wants to be Somebody"
4322922,"Skin Deep",2003,"In a world of love, sex, race, and betrayal, not all suspects are created equal.,Get ready to go deep"
4323048,Skinhead,2003,"A journey beyond the skin..."
4323167,Skinwalkers,2006,"They live among us. They hunt us.,For them to live, we must die.,The Beast Waits Within."
4323750,"Sky Captain and the World of Tomorrow",2004,"The world will tremble this September!,Join the Resistance,The world will tremble.,Who will save us?,Without Warning. Without Mercy.,The Battle for Tomorrow is About to Begin..."
4323795,"Sky High",2005,"Brains, Brawn And Beyond.,Saving The World... One Homework Assignment At A Time."
4324350,Slammed,2004,"One Way Or Another, You're Gonna Get Slammed!"
4324460,Slapdash,2005,"Sometimes all you need in life is a little magic."
4324574,"Slashers Gone Wild!",2006,"The bloodiest movie in American history!,There will be HELL to pay!"
4324680,"Slaughterhouse of the Rising Sun",2005,"Sometimes people are more interesting when they're dead..."
4324991,"Sledge: The Untold Story",2005,"From stripper to action star. Meet America's newest hero!,He wanted to see the bright lights of Broadway, so he packed his bags and moved to Hollywood.,America Needed a Hero.,Fortune. Fame. Frank."
4325029,Sleep,2003,"It Takes Only the Slightest Thing to Push You out of the Light"
4325176,"Sleep to Dream",2007,"Answer the phone."
4325225,Sleepdancer,2005,"Family. Fate. Forgiveness."
4325391,"Sleeping Pills",2003,"The search for paradise takes a detour."
4325503,Sleepover,2004,"The rules are set. The game is on."
4325779,Sleuth,2007,"Obey the rules."
4326135,Slingshot,2005,"Two cunning and manipulative drifters venture into Farifield County, Connecticut looking to seduce wealthy and lonely housewives."
4326279,"Slippery Slope",2006,"a sexy comedy about an uptight young feminist filmmaker that secretly takes a job directing adult films to raise funds for her documentary."
4326335,Slipstream,2005,"He's got 10 minutes to change the past, or his future is history,10 minutes can be forever"
4326336,Slipstream,2007,"I've got to get back."
4326360,Slither,2006,"What's Gotten Into You?,Horror Has a New Face,From the people that brought you 2004's Dawn of the Dead,Slug it out.,Feed the fear."
4326561,"Slow Burn",2005,"The truth is just a trick of light.,Tonight... Believe No One."
4326635,"Slow Jam King",2004,"Believe in yourself even when you don't."
4327084,"Slutty Summer",2004,"A Somewhat Romantic Comedy"
4327432,"Small Talk",2007,"At the end of the night, when there's really nothing else to say..."
4327510,"Small Town Gay Bar",2006,"Diversity in the face of adversity."
4328027,Smile,2005,"Based on 80,000 true stories.,Celebrate the Incredible Strength of Humanity.,A single choice... An incredible journey... And a selfless act... Will unite them and become a life-changing experience they will remember forever."
4328211,"Smiley Face",2007,"High. How are you?"
4328379,"Smok'd",2005,"Take a trip down the road to Hell"
4328542,"Smoke Screen",2007,"How far would you go for success?"
4328656,"Smokin' Aces",2006,"May the best hitman win.,The hit goes down 2007.,Nobody gets away clean.,The Only Way To Even The Score... Is To Take Buddy Israel Out Of The Game,When you're worth $1 million dead, you don't have long to live.,Let There Be Blood,He just met ten hitmen after his own heart.,The hit goes down January 26.,They're Dangerous, They're Even and they are after...."
4329266,"Snake Hill",2007,"Buried but not forgotten."
4329351,"Snakes on a Plane",2006,"On August 18th Summer Really Begins,At 30,000 feet, snakes aren't the deadliest thing on this plane.,Sit back. Relax. Enjoy the fright.,Airline food ain't what you gotta worry about."
4329387,Snakewoman,2005,"From the Master of Erotic Horror!"
4330265,"Snow Angels",2007,"Some will fall. Some will fly."
4330283,"Snow Blind",2006,"When All You See Is The Mountain"
4330995,"So Fresh, So Clean... a Down and Dirty Comedy",2005,"Boughetto Comedy at its Best"
4331004,"So Glad I Made It",2004,"The saga of Roger Salloom, America's best unknown songwriter"
4331534,"So, You've Downloaded a Demon",2007,"College is Hell!"
4331951,"Soccer Dog: European Cup",2004,"He's a whole new breed of hero!"
4332293,Socket,2007,"Plug In... Get Off,Chargez... Déchargez,Plug in."
4332628,"Sofia for Now",2006,"A girl searching for her mother will find herself."
4332647,"Sofia: A Documentary",2006,"Some see things as they are and as why? Others dream things that never were and ask why not?"
4332741,"Soft Money",2005,"The Crime Thriller that gives a bang for your buck!"
4332769,"Soft Target",2006,"The only thing more lethal than the lawless ... is the law itself.,Don't ever trust the law..."
4333060,"Soirée",2003,"An Unadulterated Adult Adultery Comedy,It's 8a.m.. Do you know where you were last night?"
4333262,"Sol Goode",2003,"Whether you're crude, lewd or just a slacker dude, it's..."
4333797,"Soldiers Don't Cry",2004,"In 1970 when women weren't allowed to fight, six US female soldiers were mysteriously captured and held hostage in a Vietnamese barrack."
4333815,"Soldiers of Conscience",2007,"This country asked them to kill. Their hearts asked them to stop."
4334215,Solitaire,2007,"Is Elliot Locke the very murderer he seeks?"
4335657,"Someday I Suppose",2005,"Just when you have it all figured out..."
4335726,"Someone for Everyone",2007,"A Romantic Comedy For People Who Hate Romantic Comedies"
4335933,"Something Better",2003,"An intellectual dark comedy that begs the question - is the glass half full or half empty?"
4336093,"Something in the Clearing",2006,"sometimes when you leave home, you shouldn't go back, especially when the past isn't dead,what you don't remember might save your life,if you want to live in the world of white picket fences, you need to leave., once you know you can't go back"
4336171,"Something New",2006,"She had it all under control. Except her heart,A romantic comedy with a whole lot of drama."
4336419,"Sometimes a Hero",2003,"Sometimes you need a friend...,Sometimes you need the law on your side..."
4336496,Somewhere,2004,"Sometimes while trying to find yourself, you find someone else."
4336588,"Somewhere in Indiana",2004,"Four lives will change forever with one chance encounter"
4337224,"Son of Rambow",2007,"Make Believe. Not War."
4337259,"Son of the Mask",2005,"Who's next?,The next generation of mischief,The Power of Mischief,Sequel to the #1 box-office hit."
4338695,"Sons of Italy",2006,"When everything in life seems so good, how can it turn so bad"
4338718,"Sons of Perdition",2007,"Count the Number of the Beast"
4338722,"Sons of Provo",2004,"The spiritual sound barrier is about to be broken."
4339172,"Sophisticated Romance",2007,"A Soulful and Poetic Journey Into the Mysterious Realm of Attraction"
4339569,"Sorority Sister Slaughter",2007,"Don't turn your back on the past or it may kill your future."
4339757,"Sorry, Haters",2005,"The dust has finally settled... for most of us."
