id,title,year,taglines
4018347,"Margin Call",2011,"Be first. Be smarter. Or cheat."
4018576,"Maria Bamford: The Special Special Special!",2012,"The anti-special, special"
4020289,"Mark of the Dog Rose",2013,"Evil leaves the mark of the dog rose...."
4020516,"Marking Up the Dream",2010,"The DREAM Act bill gives kids brought to this country illegally a chance at a college education. Maybe that's good enough for Senators, but can it survive the back room?"
4020695,Marmaduke,2010,"Live Large,Friends come in all sizes."
4021018,"Married and Counting",2013,"2 men, 8 weddings, 1 big love story,Part road-trip romantic comedy, part political protest, all love story"
4021041,"Married in a Year",2011,"New Year. New You."
4021067,"Married Men and Single Women",2011,"When vows are made and lines are crossed, there's always a price to pay."
4021253,"Mars Needs Moms",2011,"Mom needs a little space."
4022327,Marwencol,2010,"When his world was stolen, Mark Hogancamp made a world of his own."
4022340,"Mary & Bill",2010,"If Mary and Bill can, you can.,Age is just a number."
4022463,"Mary Horror",2011,"There is a new name in horror!"
4022639,"Mary's Buttons",2012,"A True Story: In the year 1910, the sheriff of Macomb County, Michigan has been murdered and a fourteen year old Belgian immigrant pulled the trigger. Two reporters and a young lawyer team up to defend the family in a prejudice community."
4022681,"Mary's Song",2010,"Mary carries a miracle! How can she make Joseph believe?"
4023705,"Massacred for Gold",2013,"Murder will out."
4024075,"Master Race from Mars",2011,"Four strong women escape from Mars and land in 1888 Philadelpia"
4024142,Mastermind,2010,"What he doesn't know might kill you."
4024187,"Masterpiece in a Mill Town",2013,"The Improbable Story of the Fitchburg Art Museum"
4024711,Match.Dead,2009,"Before you date online -- think again."
4025602,"Matt and Tim at the Movies",2011,"We watch the shit, that most people skip."
4025638,"Matt Mercury, Plot of the Galactic Mastermind",2012,"The Future, The Way It Used To Be!"
4025670,"Matt's Chance",2013,"Love. Betrayal. Revenge"
4025841,Mattie,2011,"Trouble brings out the truth."
4026509,"Max Anderson, Private Eye",2013,"He's a private detective... and a public menace!"
4026568,"Max Ernst Hanging",2009,"Inside the Sight"
4026745,"Max Rose",2013,"The legend is back."
4027435,"Mayan Renaissance",2012,"The untold history of the Maya - and their courageous struggle to create a new future for all of humanity"
4027755,"Mayor Cupcake",2011,"It takes a family to save a village.,Small town. Big problems. Little cupcakes."
4028224,McCanick,2013,"The truth has stayed buried for over seven years. But now-this day-the reckoning will come.,Let the punishment fit the crime."
4028245,McConkey,2013,"You have one life. Live it."
4028315,"McGruder and the Loch Ness Bone",2011,"The Ultimate Dog and Bone Story!"
4028941,"Me Without You",2013,"40 million people online, and he's just trying to find one."
4029112,Me2,2009,"Steve Loved Music Way Too Much."
4029309,"Meaner Than Hell",2009,"Die Game"
4029593,"Meat the Jones",2013,"We would like to have you for dinner...,Eat thy Neighbor"
4030111,Mediatrix,2011,"Delusion is Divine"
4030783,"Meet Monica Velour",2010,"Fantasy Meets Reality"
4030978,"Meet the Phantods",2012,"Some things will never change."
4030979,"Meet the Pics",2011,"Love over her dead body."
4031138,"Meeting Evil",2012,"Evil Comes Knocking"
4031210,"Meeting Spencer",2011,"On a night nothing can go wrong...everything does,One crazy night can change everything..."
4031450,Megamind,2010,"It's big for a reason.,This November, the battle between good and evil will blow your mind.,Ferrell vs Pitt,The Superhero Movie Will Never Be The Same,What if the bad guy won?,Giving bad a good name.,Heroes aren't born... they're made.,What if these guys had to save the world?,Bad. Blue. Brilliant.,Heroes aren't born. They're made.,A superhero movie with a mind of its own,His brain is off the chain"
4031468,"Megan Is Missing",2011,"Megan and Amy are best friends. They share secrets. They chat with guys online. And in a few days, they will never be seen again."
4033429,"Melt the Wings",2013,"An escaped convict visits the apartment he grew up in... and decides he wants to stay."
4033507,Melvin,2009,"Melvin is dead... You're next"
4033521,"Melvin Smarty",2012,"A profoundly deranged comedy"
4033796,"Memoirs of Dmentia",2009,"Finally A film that puts the ""Fun"" in Dysfunction,A Scientist's fantasy becomes the world's nightmare,Your water will break with laughter,You may be required to take medication after viewing this film.,It's your basic boy meets chick with a prick flick"
4033915,"Memorial Day",2012,"Two generations. Two wars. One story."
4033945,Memoriam,2013,"Life is but a blink in time."
4033981,"Memorias del desarrollo",2010,"Exiled from the world"
4034359,"Memory Lane",2012,"Some die to forget. He dies to remember."
4034684,"Men in Black 3",2012,"They are back... in time.,Back to the past... to save the future,This summer, he'll have to find the answers... in time.,Back in time to save the future"
4036780,"Merry Christmas",2013,"It's not what you expect"
4036820,"Merry F@#$ing Christmas",2012,"And you thought Halloween was scary..."
4037143,Meskada,2010,"Some crimes find their criminals"
4037750,"Metal Messiah",2010,"A heavy metal hero has a crisis of faith,He was a Heavy Metal Hero who had a crisis of faith."
4037812,"Metallica Through the Never",2013,"Experience Metallica like never before"
4038061,"Metaphysia 2012",2010,"Are You Being Shifted?"
4038712,"Mexican Bloodbath",2010,"They screwed with the wrong Mexican...It became a Mexican Bloodbath"
4039179,"MHz (Megahertz)",2009,"Who says the afterlife is painless? Megahertz."
4040020,"Mia's Father",2009,"A stranger in a small town, a young woman searching for her father, and the shocking family secret that will change their lives forever."
4040062,"Miami 13",2013,"A non-superstitious Miami man must survive Friday the 13th!"
4040101,"Miami II Ibiza",2012,"The first movie to dance"
4040966,Michelle,2011,"You are invited to the dark romance!"
4041620,"Middle Men",2009,"Money. Sex. Murder. Greed. Corruption.,Business is a lot like sex ... getting in is easy, pulling out is hard.,The Guys Who Brought the XXX to the www.,In 1995, music was still bought in record stores. There was a VCR in every house. And you couldn't buy anything online ... until they came along."
4041627,"Middle of Nowhere",2012,"Love can lead us where we least expect.,You never know where love will take you."
4041696,"Midget Zombie Takeover",2013,"Fight the takeover."
4041781,"Midnight Abyss",2011,"Face Your Fear"
4041783,"Midnight Afternoon",2009,"This is his life. This was his journey."
4041823,"Midnight Cabaret",2012,"Discover another side..."
4041837,"Midnight Chronicles",2009,"The Shadow will fall."
4042282,MidRange,2013,"Everyone deserves a second shot.,Everybody deserves a second shot in life."
4042397,Midwife,2013,"Wouldn't it be great to just give birth?"
4042690,"Mighty Fine",2012,"A gefilte fish out of water story."
4043158,"Mike Case in: The Big Kiss Off",2013,"Honest enough to trust. Crooked enough to get the job done."
4043762,"Mile... Mile & a Half",2013,"Hike. Laugh. Inspire."
4044435,Milius,2013,"The true story of the greatest filmmaker you never knew,Man. Myth. Legend."
4044565,"Milk Money",2011,"It's not about how bad you are, it's all about how good God is."
4044647,Milkweed,2013,"It Spread To The Head"
4044758,"Millennium Baby",2009,"You can run and you can hide, but love will find you."
4044797,"Miller's Tale",2011,"It's difficult getting to the top; it's more difficult staying there."
4044981,"Milltown Pride",2011,"Every town had a mill. Every mill had a team"
4045141,Milwood,2013,"A Child's Mind is a Fragile Toy"
4045227,Mimesis,2011,"Welcome Back To That Night"
4045787,"Mind of Its Own",2010,"They thought he was crazy but he was actually nuts..."
4045915,"Mind's Eye",2009,"Red has Visions. Watch Red kill his Visions."
4046011,MindFlux,2010,"Be inspired to persevere, push past traditional boundaries and appreciate the value of your unique talents,A new style of documentary for a new generation,a film about Richard Foreman,The world is waiting..."
4046091,"Minds, Adolescents",2011,"Drama Suspense"
4046093,MindScans,2013,"Where virtual blurs reality"
4046197,"Mine Games",2012,"The Deeper You Go, The Darker It Gets"
4046832,"Minor Details",2009,"Cheerleaders are ick ... and they're going to get sick"
4046839,"Minor League: A Football Story",2010,"Minor League, Major Attitude!"
4046967,"Mint Julep",2010,"In a small town no one can hear you scream."
4047304,"Miracle Ball: The Hunt for the Shot Heard Around the World",2012,"The best part of a mystery is solving it,The best part of a mystery is solving it."
4047378,"Miracle of the Widow",2009,"Grace Harrington ran from God, ran from her family, and ran from herself...until history caught up with her."
4047659,Miral,2010,"Is this the face of a terrorist?"
4048040,"Mirror Mirror",2012,"One Bad Apple,The Snow White legend comes alive.,Snow Wonder,Army of One"
4048420,"Mischevous Souls",2010,"Three friends film a day skateboarding in Hollywood, California. After a tragic death, their lives are turned upside down then revisited ten years later by a couple of documentary filmmakers."
4048442,"Mischief Night",2013,"The Lucky Ones Die Quickly"
4048602,"Misery Loves Company",2012,"You're never as alone as you feel."
4048625,Misfire,2012,"Ten women. One target. No love."
4048626,Misfire,2012,"What Do You Have To Live For?"
4048868,Misogynist,2013,"Sometimes it's easier to hate."
4048870,Misogyny,2012,"The girls said he was too nice to date...they were wrong."
4049160,"Miss Dial",2013,"Sometimes it takes a wrong number to make the right connection."
4049261,"Miss Hallee and Mr Milliken",2011,"Nothing could ever prepare her for what was about to happen"
4049387,"Miss March",2009,"After four years in a coma, Eugene Pratt is going to be reunited with his high school sweetheart...on pages 95-97."
4049441,"Miss Misery's Movie Massacre",2012,"I'll see you in your nightmares"
4049485,"Miss Nobody",2010,"Climbing the corporate ladder can be murder."
4049557,"Miss Representation",2011,"You can't be what you can't see."
4050242,"Missing Pieces",2012,"everybody needs somebody"
4050289,"Missing You",2012,"Boy Meets Girl. Maybe."
4050488,"Mission to Lars",2012,"The road trip of a lifetime with just one condition...Tom's."
4050526,"Mission: Hollywood",2012,"Two ditsy actresses try to conquer Hollywood"
4050537,"Mission: Impossible - Ghost Protocol",2011,"No Plan. No Backup. No Choice."
4050665,"Mississippi Damned",2009,"Wanting to escape was the easy part."
4050687,"Mississippi Queen",2010,"This isn't about God, this is about y'all"
4050732,"Missouri Baseball",2013,"Missouri Baseball explores the long relationship between the state and the game."
4051004,"Mister Poof",2011,"Ever got to a point in your life where you wish you could simply disappear? Now you can do something about it."
4051025,"Mister Scrooge to See You",2013,"A Christmas Carol Maybe Over, But the Story is Not!"
4051580,"Mitchell 20",2011,"Teacher Quality is the Answer"
4051725,Mitsein,2009,"We are all in a Primordial Mitsein"
4052124,"Mixing Karma",2009,"Two Passions, One Karma"
4052144,"Mixture of Arts with Saytue Saye",2010,"Welcome to Mixture of Arts with your girl Saytue Sayewhat,Mixture of Arts is a creative mixture of topics and diversity of music show"
4052153,"Miya of the Quiet Strength",2009,"She just got on with the job of living"
4052614,Mnemonica,2009,"Look deep, Bucky Kaps....Deeper....Remember"
4053047,Mobster,2013,"Never damn God...,Loyalty... without it we are nothing,Loyalty... without it we are nothing."
4053534,"Modern Imbecile's Planet World",2010,"Two men. One Planet. Half a brain."
4053571,"Modern Love Is Automatic",2009,"beyond apathy"
4053883,"Modus Operandi",2009,"A film that could only be made in Milwaukee, where life is CHEAP!"
4054691,Mold!,2012,"It Will Grow On You.,You Breathe. You Die.,This isn't science ... it's MURDER!"
4054923,"Molly's Theory of Relativity",2013,"There's a little bit of Molly in all of us."
